package_id,code_count,word_count
22014,0,1
22015,0,265
22016,0,265
22017,0,30
22018,0,1
22019,0,102
22020,0,1
22021,0,1
22022,0,1
22023,0,1
22024,0,57
22025,1,571
22026,1,310
22027,0,1
22028,0,36
22029,0,1
22030,5,1098
22031,0,1
22032,0,1
22033,0,71
22034,0,6
22035,0,1
22036,0,1
22037,8,1118
22038,0,95
22039,3,119
22040,0,1
22041,3,265
22042,3,117
22043,0,79
22044,0,101
22045,0,1
22046,9,572
22047,3,145
22048,0,343
22049,0,63
22050,5,453
22051,0,1
22052,0,1
22053,5,574
22054,0,21
22055,1,837
22056,0,863
22057,0,1
22058,0,21
22059,0,154
22060,0,402
22062,32,2152
22063,9,704
22064,23,1233
22065,12,775
22066,8,1162
22067,20,1003
22068,0,173
22069,2,196
22070,14,774
22071,7,592
22072,5,337
22073,16,1411
22074,0,237
22075,38,1315
22076,0,44
22077,0,688
22078,4,325
22079,20,1278
22080,15,1664
22081,34,2428
22082,4,368
22083,11,421
22084,15,678
22085,2,499
22086,7,471
22087,20,1166
22088,3,595
22089,5,810
22090,4,453
22091,0,12
22092,0,85
22093,0,87
22094,0,87
22095,0,85
22096,0,85
22097,0,85
22098,0,10
22099,0,625
22100,0,1
22101,0,1
22102,0,6
22103,0,1
22104,0,1
22105,0,53
22106,0,60
22107,0,1
22108,0,30
22109,2,51
22110,0,6
22111,0,127
22112,0,11
22113,0,1
22114,0,1
22115,2,306
22116,0,122
22117,0,4
22118,0,1440
22119,0,1
22120,0,1
22121,0,1
22122,0,1
22123,0,1
22124,0,1
22125,0,1
22126,0,1
22127,0,1
22128,0,1
22129,0,1
22130,0,1
22131,0,1
22132,0,1
22133,0,1
22134,0,1
22135,0,1
22136,0,1
22137,0,1
22138,0,1
22139,0,1
22140,0,1
22141,0,1
22142,0,1
22143,0,1
22144,0,1
22145,0,1
22146,0,1
22147,0,1
22148,0,1
22149,0,1
22150,0,1
22151,0,1
22152,0,1
22153,0,1
22154,0,1
22155,0,1
22156,0,1
22157,0,1
22158,0,1
22159,0,1
22160,0,1
22161,0,1
22162,0,1
22163,0,1
22164,0,1
22165,0,1
22166,0,1
22167,0,1
22168,0,1
22169,0,1
22170,0,1
22171,0,1
22172,0,1
22173,0,1
22174,0,1
22175,0,1
22176,0,1
22177,0,1
22178,0,1
22179,0,1
22180,0,1
22181,0,1
22182,0,1
22183,0,1
22184,0,1
22185,0,1
22186,0,1
22187,0,1
22188,0,1
22189,0,1
22190,0,1
22191,0,1
22192,0,1
22193,0,1
22194,0,1
22195,0,1
22196,0,1
22197,0,1
22198,0,1
22199,0,1
22200,0,1
22201,0,1
22202,0,1
22203,0,1
22204,0,1
22205,0,61
22206,0,1
22207,0,1
22208,0,14
22209,0,1
22210,2,277
22212,0,1
22213,13,1198
22214,0,1
22215,0,73
22216,5,143
22218,0,367
22219,0,1
22220,0,165
22221,1,89
22222,0,569
22223,0,149
22224,8,623
22225,3,168
22226,0,63
22227,0,50
22228,0,1
22229,1,313
22230,0,205
22231,0,31
22232,1,322
22233,8,274
22234,0,23
22235,4,1110
22236,20,1874
22237,2,161
22238,2,184
22239,2,225
22240,2,194
22241,2,218
22242,2,303
22243,2,329
22244,3,380
22245,0,54
22246,0,54
22247,0,1
22248,0,1
22249,5,195
22250,0,1
22251,0,295
22252,0,278
22253,0,4
22254,0,1
22255,0,6
22256,0,1
22257,0,5
22258,3,375
22259,0,1
22260,0,34
22261,0,34
22262,0,221
22263,0,1
22264,0,238
22265,0,1906
22266,0,254
22267,1,93
22268,0,756
22269,0,263
22270,1,73
22271,0,1
22272,0,98
22273,0,368
22274,0,1
22275,0,1
22276,0,49
22277,6,267
22278,2,43
22279,0,16
22280,4,400
22281,0,1
22282,0,7
22283,0,56
22284,0,56
22285,0,1
22286,3,299
22287,8,1164
22288,2,65
22289,0,1
22291,0,4
22292,0,92
22293,0,1
22294,0,1
22295,0,30
22296,0,28
22297,2,46
22298,0,548
22299,12,1217
22300,0,4
22301,1,145
22302,0,1
22303,0,1
22305,0,1
22306,4,485
22307,0,619
22308,7,290
22309,0,1
22310,0,1
22311,0,7
22312,0,1
22313,0,31
22314,0,58
22315,13,480
22316,13,480
22317,13,480
22318,0,1
22319,2,347
22320,4,187
22321,0,117
22323,0,1
22324,0,1
22325,0,7
22326,0,2
22327,5,89
22328,0,1
22329,0,1
22331,0,397
22332,4,177
22333,0,15
22334,0,183
22335,0,364
22336,14,568
22337,0,154
22338,0,1
22339,0,1
22340,7,505
22341,3,186
22342,0,1
22343,0,11
22344,3,698
22345,8,665
22346,1,457
22348,2,165
22349,0,170
22350,0,75
22353,0,1
22354,1,19
22355,0,22
22356,0,27
22357,0,1
22358,5,826
22359,6,328
22360,0,7
22361,0,72
22362,0,28
22363,6,997
22364,0,1
22365,0,146
22366,0,426
22367,0,1
22368,6,983
22369,0,291
22370,0,1
22371,1,90
22372,3,509
22373,0,1
22374,0,366
22375,5,234
22377,0,545
22378,0,1
22379,14,1695
22380,0,31
22381,2,299
22382,0,1267
22383,0,1029
22384,0,17
22385,0,1
22386,0,1
22387,0,1
22388,1,246
22389,0,23
22390,0,1
22391,0,143
22392,2,438
22393,3,119
22394,0,265
22395,4,202
22396,0,45
22397,14,595
22398,0,1
22399,2,165
22400,0,41
22401,0,709
22402,1,1054
22403,0,155
22404,0,76
22405,0,1
22406,0,377
22407,0,421
22408,7,693
22409,2,44
22410,16,385
22411,0,1
22412,0,147
22413,0,1
22414,0,1
22417,1,233
22418,0,87
22419,0,1
22420,0,288
22421,0,1
22422,0,70
22423,0,79
22424,1,214
22425,0,499
22426,1,490
22427,2,416
22428,0,1
22429,0,42
22430,25,3189
22431,0,29
22432,5,537
22433,0,1
22434,2,118
22436,0,1
22437,0,1
22438,0,221
22440,0,1
22441,0,1
22442,3,109
22443,0,8
22444,0,1
22445,0,1
22446,1,178
22447,4,146
22448,7,183
22449,3,397
22450,0,628
22451,0,90
22452,0,21
22453,0,11
22454,0,18
22455,0,394
22456,0,18
22457,7,219
22458,1,384
22459,0,25
22460,0,1
22461,0,1
22462,0,1
22463,1,45
22465,0,10
22466,0,1
22467,0,1
22468,0,1
22469,14,934
22470,1,311
22471,0,398
22472,0,1
22473,18,831
22474,0,249
22475,0,41
22476,0,1
22477,0,148
22478,0,78
22479,0,1
22481,0,12
22482,0,65
22483,0,645
22484,0,299
22485,0,1
22486,1,550
22487,0,138
22488,0,411
22489,0,9
22490,0,21
22491,0,1
22492,0,107
22493,0,1
22494,0,12
22495,0,1
22496,14,842
22497,0,1
22498,0,13
22499,8,913
22500,0,1
22501,2,882
22502,0,105
22503,9,381
22504,0,1
22505,0,253
22506,0,1
22507,0,258
22508,0,805
22509,0,1
22510,0,1
22511,0,1
22512,0,227
22513,0,1
22514,7,184
22515,0,12
22516,0,1
22517,0,1
22518,9,1031
22519,0,1
22520,0,1
22521,3,210
22522,0,42
22523,0,188
22524,0,1
22525,0,1027
22526,0,314
22527,0,15
22528,0,1
22529,5,820
22530,0,1
22531,0,1
22532,0,1
22533,2,545
22534,11,559
22535,1,149
22536,2,521
22537,0,1
22538,0,23
22539,0,25
22540,6,608
22542,0,4
22543,3,371
22544,0,6
22545,0,19
22546,0,1
22547,0,592
22548,0,1
22549,0,1
22550,0,107
22551,0,1
22552,0,1
22553,0,1
22554,0,112
22555,0,11
22556,0,7
22557,0,6
22558,0,1
22559,0,1
22560,0,213
22561,0,141
22562,0,622
22563,0,701
22564,0,720
22565,0,730
22566,0,667
22567,0,684
22568,0,693
22569,0,709
22570,0,448
22571,0,461
22572,0,497
22573,0,506
22574,0,527
22575,0,523
22576,0,545
22577,0,552
22578,0,591
22579,0,610
22580,0,637
22581,0,661
22582,0,688
22583,0,734
22584,0,753
22585,0,765
22586,0,272
22587,0,286
22588,0,295
22589,0,314
22590,0,324
22591,0,335
22592,0,352
22593,0,367
22594,0,1
22595,4,431
22596,8,471
22597,0,627
22598,0,216
22599,0,1
22600,0,2
22601,0,2
22602,0,2
22603,0,2
22604,0,2
22605,0,2
22606,0,2
22607,4,145
22608,3,293
22609,0,11
22610,0,6
22611,0,695
22612,0,1
22613,0,70
22615,0,25
22616,0,1
22617,0,1
22618,0,1
22619,9,393
22620,4,362
22621,0,34
22622,0,1
22623,0,278
22624,0,58
22625,0,32
22626,2,127
22627,0,1
22628,0,6
22629,3,354
22630,6,1228
22631,0,10
22632,0,1
22634,0,11
22635,0,253
22637,0,3
22638,0,168
22639,0,37
22640,0,228
22641,2,382
22642,0,1
22643,0,248
22644,0,13
22645,0,1
22646,3,448
22647,0,1
22648,0,64
22649,7,1032
22650,1,260
22651,0,7
22652,0,1
22653,0,20
22654,0,645
22655,0,52
22656,0,17
22657,0,86
22658,0,34
22659,0,68
22660,5,251
22661,10,2404
22662,4,387
22663,0,176
22664,5,578
22666,0,4
22667,0,11
22668,1,134
22669,0,1
22670,0,157
22671,0,26
22672,0,1
22673,2,281
22674,0,1
22675,0,17
22676,3,251
22677,6,209
22678,0,1
22679,0,1
22680,1,49
22681,0,1
22682,0,115
22683,0,356
22684,0,1
22685,10,377
22686,0,76
22687,0,10
22688,0,1
22689,0,127
22690,0,26
22692,0,1
22693,0,1
22694,0,1
22695,0,19
22696,0,305
22697,0,68
22698,7,197
22699,0,1
22700,2,319
22701,0,1
22702,5,225
22703,0,1
22704,4,576
22705,2,1373
22706,0,389
22707,0,14
22708,0,1
22709,0,180
22710,1,2575
22711,0,25
22712,0,1
22713,0,1
22714,0,105
22716,0,1
22717,0,86
22718,0,97
22719,0,8
22720,0,66
22721,0,1
22722,0,150
22723,3,367
22724,4,335
22725,1,125
22726,0,9
22727,4,297
22728,0,1
22729,0,271
22730,0,122
22731,0,341
22732,0,1
22733,0,546
22734,0,1
22735,6,612
22736,1,187
22737,0,14
22738,0,1
22739,0,1
22740,0,118
22741,0,1
22743,0,147
22744,0,12
22745,9,343
22746,0,113
22747,0,287
22748,3,353
22749,1,24
22750,0,161
22751,0,26
22752,0,85
22753,0,1
22754,0,12
22755,7,589
22756,0,1
22757,0,1
22758,0,54
22759,0,54
22760,0,176
22761,3,196
22762,0,1
22764,0,1
22765,0,23
22766,0,12
22767,11,541
22768,4,125
22769,0,293
22770,0,289
22771,0,1
22772,0,1
22773,0,113
22774,0,1
22775,4,255
22776,0,12
22777,0,13
22778,0,34
22779,3,59
22780,0,1430
22781,9,673
22782,0,1237
22783,2,221
22784,7,204
22785,0,9
22786,0,54
22787,0,88
22788,0,1
22789,0,8
22790,0,1
22791,0,153
22792,0,1
22793,10,699
22794,0,182
22795,0,1
22796,0,7
22797,0,429
22798,0,1
22799,0,1
22800,0,1
22801,0,41
22802,0,65
22803,0,274
22804,11,1504
22805,0,107
22806,0,16
22807,3,314
22808,3,1244
22809,3,1112
22810,8,828
22811,0,1
22812,0,179
22813,7,1089
22814,0,13
22815,0,20
22816,0,81
22817,2,134
22818,0,221
22819,0,123
22820,0,1
22821,0,619
22822,0,137
22823,0,1151
22824,0,92
22825,0,9
22826,3,442
22827,0,1
22828,2,180
22829,0,1
22830,2,70
22831,8,511
22832,0,507
22833,0,44
22834,0,81
22835,0,1
22836,0,1
22837,0,3
22838,0,212
22839,1,529
22840,0,132
22841,0,442
22842,2,166
22843,0,6
22844,7,691
22845,0,169
22846,4,735
22847,21,1184
22848,0,19
22849,0,1
22850,0,1
22851,11,1574
22852,11,1763
22853,0,1
22854,7,2051
22855,0,292
22856,10,834
22857,0,375
22858,0,149
22860,0,806
22861,0,811
22862,0,1
22863,0,1
22864,4,193
22865,0,32
22866,0,14
22867,7,272
22868,0,60
22869,0,283
22870,2,127
22871,0,50
22872,0,132
22873,0,1
22874,0,97
22875,0,1
22876,0,774
22877,0,792
22878,0,804
22879,0,821
22880,0,1029
22881,1,1079
22882,1,1079
22883,1,1079
22884,1,1118
22885,1,1142
22886,1,1173
22887,1,1196
22888,1,1196
22889,1,1196
22890,1,1267
22891,1,1267
22892,1,1267
22893,1,1267
22894,1,1267
22895,1,1267
22896,1,1267
22897,1,1311
22898,1,1354
22899,1,1456
22900,0,6
22901,0,8
22902,0,85
22903,0,757
22904,0,1
22905,0,20
22906,9,544
22907,0,6
22908,1,610
22909,9,457
22910,0,346
22911,0,1
22912,0,11
22913,0,44
22914,0,20
22915,0,1
22916,4,79
22917,0,439
22918,0,9
22919,0,397
22920,0,1
22921,1,141
22922,0,19
22923,5,445
22924,5,229
22925,0,1
22926,0,260
22927,18,2138
22928,0,23
22929,0,589
22930,0,147
22931,0,264
22932,0,174
22933,0,1
22934,0,1
22935,0,1
22936,1,800
22937,0,44
22938,0,7
22939,0,238
22940,0,121
22941,0,352
22942,0,291
22943,6,543
22944,0,914
22945,0,1188
22946,0,140
22947,0,55
22948,0,11
22949,0,1
22950,0,34
22951,0,130
22952,0,552
22953,0,97
22954,0,207
22955,0,38
22956,0,223
22957,8,683
22958,0,38
22959,0,75
22960,0,743
22961,0,5
22962,0,1
22963,0,1
22964,11,1111
22965,0,1
22966,4,183
22967,0,37
22968,0,277
22969,4,647
22970,9,1755
22971,0,1
22972,0,304
22973,0,562
22974,0,8
22975,0,55
22976,0,1
22977,3,294
22978,0,158
22979,10,819
22980,0,9
22981,0,73
22982,0,158
22983,0,158
22984,0,191
22985,0,477
22986,0,1
22988,0,93
22989,0,19
22991,8,1058
22992,3,1424
22993,0,1
22994,0,105
22995,0,45
22996,0,118
22997,6,991
22998,1,222
22999,1,153
23000,0,59
23001,0,1
23002,0,7
23003,1,624
23004,3,336
23005,0,30
23006,0,1
23007,0,149
23008,12,252
23009,0,31
23010,0,8
23011,1,62
23012,2,633
23013,0,395
23014,0,379
23015,0,400
23016,11,1854
23017,7,711
23018,0,2903
23019,0,43
23020,8,427
23021,0,1
23022,0,86
23023,0,1
23024,0,42
23025,0,173
23026,0,1
23027,0,451
23028,0,457
23029,0,153
23030,0,328
23031,0,120
23032,4,412
23033,0,9
23034,0,28
23035,5,302
23036,0,5
23037,2,213
23038,0,507
23039,5,397
23040,1,220
23041,7,636
23042,0,3638
23043,1,78
23045,0,1
23046,0,1
23047,0,419
23048,1,1129
23049,0,31
23050,8,543
23051,0,13
23052,0,165
23053,1,393
23054,0,32
23055,0,1
23056,0,104
23058,0,88
23059,3,135
23060,0,181
23061,0,10
23062,0,142
23063,6,819
23064,0,1
23065,0,262
23066,0,575
23067,0,1
23068,0,1
23069,4,253
23070,0,33
23071,0,1
23072,0,1
23073,0,146
23074,0,6
23075,0,998
23076,0,322
23077,8,532
23078,0,125
23079,0,1
23080,11,881
23081,0,469
23082,0,1
23083,0,146
23084,0,1
23085,17,1696
23086,4,659
23087,0,50
23088,0,253
23089,0,67
23090,0,143
23091,0,142
23092,0,68
23093,0,69
23094,0,93
23095,0,82
23096,0,63
23097,0,62
23098,0,51
23099,0,51
23100,0,98
23101,0,167
23102,0,88
23103,0,57
23104,0,73
23105,0,77
23106,3,534
23107,0,2
23108,0,127
23109,0,86
23110,0,5
23111,0,206
23112,0,34
23113,0,1077
23114,0,394
23115,0,16
23116,0,1
23117,3,289
23118,0,1
23119,2,67
23120,0,1
23121,0,1
23122,0,1
23123,0,1
23124,0,36
23125,2,111
23126,0,9
23127,1,163
23128,7,343
23129,8,401
23130,0,131
23131,0,1442
23132,2,248
23133,0,261
23134,4,56
23135,0,53
23136,1,1437
23137,0,1
23138,32,2231
23139,0,294
23140,3,198
23141,2,136
23142,4,194
23143,0,32
23144,0,253
23145,23,1226
23146,0,765
23147,0,31
23148,5,191
23149,0,158
23150,2,2416
23151,0,128
23152,0,442
23153,0,39
23154,0,1
23155,0,1
23156,0,1
23157,0,327
23158,0,45
23159,0,15
23160,0,39
23161,0,643
23162,0,1
23163,0,1
23164,3,1083
23165,0,374
23166,2,1543
23167,2,2404
23168,0,6
23169,2,174
23170,0,1
23171,0,20
23172,0,1
23173,5,359
23174,0,21
23175,0,311
23176,0,862
23177,5,901
23178,3,205
23179,2,285
23180,0,299
23181,4,704
23182,33,979
23183,0,1
23184,0,19
23186,0,640
23187,14,531
23188,0,1
23189,0,19
23190,1,183
23191,1,220
23192,2,329
23193,0,354
23194,0,1
23195,4,280
23196,5,621
23197,0,1
23198,0,15
23199,0,39
23200,0,14
23201,0,302
23202,0,14
23203,0,1998
23204,0,1
23205,0,1
23206,0,471
23207,0,1
23208,0,140
23209,0,1
23210,0,190
23211,0,1
23212,0,90
23213,0,23
23214,0,1879
23215,0,314
23216,9,627
23217,0,72
23218,0,165
23219,8,496
23220,0,200
23221,5,424
23222,0,1
23223,0,58
23224,0,35
23225,0,1
23226,0,2112
23227,0,1
23228,10,229
23229,0,1
23230,2,259
23231,2,253
23232,0,14
23233,0,11
23234,0,1
23235,0,66
23236,0,113
23237,1,238
23238,1,255
23239,3,723
23240,0,823
23241,6,527
23242,10,1653
23243,0,312
23244,5,602
23245,1,303
23246,0,45
23247,0,54
23248,0,68
23249,0,412
23250,0,4
23251,2,1320
23252,0,95
23254,0,4
23255,0,73
23257,0,2
23258,0,6
23259,0,108
23260,0,1
23261,0,1
23262,0,49
23263,0,122
23264,0,41
23265,0,1553
23266,0,87
23267,0,623
23268,0,871
23269,1,353
23270,2,207
23271,0,126
23272,0,192
23273,0,101
23274,0,58
23275,0,280
23276,0,127
23277,7,525
23278,1,126
23279,0,17
23280,1,156
23281,0,373
23282,1,128
23283,0,116
23284,1,493
23285,0,51
23286,0,45
23287,0,12
23288,0,65
23289,0,58
23290,0,1
23291,0,1
23292,4,238
23293,0,26
23294,5,378
23295,0,1
23296,0,48
23297,1,8
23298,3,586
23299,0,18
23300,0,23
23301,0,36
23302,12,1599
23304,0,1
23305,4,215
23306,0,73
23307,0,11
23308,4,499
23309,5,481
23310,2,454
23311,0,35
23312,0,86
23313,0,1
23314,4,347
23315,0,146
23316,0,37
23317,0,78
23318,0,205
23319,5,303
23320,7,565
23321,1,317
23322,0,793
23323,0,17
23324,0,433
23325,0,1
23326,0,190
23327,0,1
23328,0,137
23329,13,168
23330,0,1
23331,0,313
23332,2,238
23333,0,81
23334,3,574
23335,2,1251
23336,0,269
23337,0,476
23338,0,293
23339,0,274
23340,0,317
23341,1,1939
23342,0,598
23343,0,607
23344,0,216
23345,6,630
23346,0,870
23347,0,200
23348,0,1
23349,0,4
23350,0,80
23351,0,216
23352,0,7
23353,0,7
23354,0,1
23355,0,85
23356,0,17
23357,0,628
23358,3,514
23359,3,194
23360,0,449
23361,1,379
23362,0,577
23363,0,109
23364,0,164
23365,0,512
23366,0,1
23367,3,269
23368,0,38
23370,0,183
23371,0,1
23372,0,1
23373,0,1
23374,2,218
23375,0,1
23376,1,1422
23377,3,1467
23378,5,2707
23379,18,1701
23380,15,2232
23381,6,3508
23382,4,1321
23383,6,528
23384,1,2230
23385,0,391
23386,8,2436
23387,5,1215
23388,0,207
23389,0,526
23390,1,5405
23391,0,263
23392,0,320
23393,2,685
23394,4,409
23395,4,1178
23396,3,303
23397,1,2223
23398,1,1119
23399,3,5061
23400,2,539
23401,4,723
23402,4,2037
23403,10,3434
23404,1,1181
23405,6,2414
23406,9,2115
23407,1,620
23408,5,1350
23409,4,2037
23410,0,19
23411,0,71
23412,0,37
23413,0,18
23414,0,1
23415,4,132
23416,0,9
23417,0,7
23418,0,1
23419,0,62
23420,0,75
23421,0,1
23422,0,8
23423,1,959
23424,0,28
23425,0,1
23426,0,44
23429,0,145
23430,0,1
23431,0,1
23432,0,62
23433,0,474
23434,0,140
23435,0,113
23436,0,325
23437,0,487
23438,0,472
23439,0,187
23440,0,224
23441,0,325
23442,0,249
23443,0,239
23444,1,168
23445,0,1260
23446,0,1
23447,2,80
23448,0,180
23449,0,100
23450,0,157
23451,0,188
23452,0,1
23453,0,31
23454,0,325
23455,8,507
23456,0,95
23457,0,105
23458,13,638
23459,3,623
23460,0,10
23462,0,1
23463,0,1
23464,0,1
23465,0,1
23466,0,155
23467,0,1
23468,3,226
23469,6,988
23470,0,226
23471,0,27
23472,0,1
23473,0,1
23474,0,1
23475,0,261
23476,0,9
23477,0,320
23478,0,48
23479,2,102
23480,3,497
23481,0,954
23482,0,226
23483,1,1276
23484,0,489
23485,0,797
23486,1,515
23487,0,202
23488,0,639
23489,0,341
23490,0,1092
23491,0,948
23492,0,950
23493,0,27
23494,0,223
23496,0,1
23497,0,90
23498,0,397
23499,0,1
23500,0,1
23501,0,1
23502,0,1
23503,0,1
23504,0,1
23505,4,159
23506,0,384
23507,8,535
23508,0,1
23509,4,777
23510,0,1
23511,0,389
23512,0,471
23513,0,1
23514,2,405
23515,2,405
23516,3,442
23517,3,442
23518,3,442
23519,3,448
23520,3,448
23521,3,485
23522,3,485
23523,3,485
23524,3,513
23525,3,513
23526,3,513
23527,3,513
23528,3,614
23529,0,355
23530,0,683
23531,0,509
23532,4,742
23533,0,225
23534,7,224
23535,0,16
23536,1,311
23537,4,540
23538,9,1162
23539,0,1
23540,0,1
23541,4,338
23542,0,1
23543,0,1
23544,2,159
23545,0,78
23546,0,25
23547,0,1
23548,7,755
23549,0,1
23550,0,1
23551,0,1
23552,0,1
23553,0,606
23554,0,5
23555,0,2833
23556,0,14
23557,0,1
23558,0,198
23559,4,128
23560,0,85
23562,5,631
23563,0,273
23564,0,23
23565,2,357
23566,0,390
23567,0,4
23568,0,11
23569,0,1
23570,0,47
23571,0,1
23572,0,25
23573,0,37
23574,0,66
23575,0,27
23576,0,124
23577,0,162
23578,8,103
23579,5,775
23580,0,1
23581,0,3
23582,0,1
23583,0,10
23584,3,1041
23585,3,1041
23586,3,887
23587,12,520
23588,1,676
23589,1,428
23590,3,63
23591,0,124
23592,3,77
23593,0,1
23594,0,133
23595,0,86
23596,0,50
23597,0,1
23598,0,1
23599,0,1
23600,3,112
23601,8,217
23602,8,241
23603,0,1
23604,1,216
23605,3,610
23606,0,1
23607,1,174
23608,0,203
23609,9,422
23610,0,118
23611,2,317
23612,0,16
23613,0,1
23614,0,1
23615,0,10
23616,0,10
23617,0,10
23618,0,10
23619,0,10
23620,0,10
23621,0,10
23622,0,10
23623,0,10
23624,0,10
23625,0,10
23626,0,10
23627,0,10
23628,0,10
23629,0,10
23630,0,10
23631,0,10
23632,0,10
23633,0,10
23634,0,10
23635,0,10
23636,0,10
23637,0,10
23638,0,10
23639,0,10
23640,0,10
23641,0,10
23642,0,10
23643,0,10
23644,0,10
23645,0,10
23646,0,10
23647,0,238
23648,0,238
23649,0,271
23650,0,271
23651,0,271
23652,0,285
23653,0,285
23654,0,285
23655,0,285
23656,0,285
23657,0,285
23658,0,285
23659,0,23
23660,0,28
23661,0,21
23662,0,16
23663,5,282
23664,0,9
23665,0,18
23666,0,18
23667,0,15
23668,0,15
23669,0,1
23670,0,112
23671,0,30
23672,0,417
23673,0,115
23674,0,1
23675,0,1
23676,1,79
23677,0,1
23678,0,1
23679,2,115
23680,75,2693
23681,0,82
23682,0,84
23684,0,81
23685,0,1445
23686,0,390
23687,8,682
23688,0,802
23689,0,43
23691,2,262
23693,0,98
23694,0,111
23695,0,130
23696,0,82
23697,0,15
23698,0,306
23699,0,1
23700,1,68
23701,0,4
23702,0,1
23703,0,1191
23704,0,59
23705,0,40
23706,0,40
23707,0,40
23708,2,357
23709,0,196
23710,0,1
23711,4,449
23712,7,312
23713,2,155
23714,1,484
23715,6,293
23716,13,363
23717,0,1
23718,0,23
23719,1,196
23720,0,146
23721,0,1
23722,1,297
23723,0,1
23724,2,195
23725,5,422
23726,1,152
23728,0,1
23729,0,22
23730,0,1
23731,9,2083
23732,0,1
23733,0,167
23734,0,1048
23735,0,1
23736,4,708
23737,2,446
23738,17,923
23739,0,409
23740,0,7
23741,0,1
23742,0,405
23744,1,529
23745,0,1
23746,0,1
23747,1,98
23748,0,11
23749,6,299
23750,5,441
23751,0,42
23752,0,179
23753,10,537
23754,1,158
23755,0,172
23756,2,194
23757,15,1155
23758,0,62
23759,4,852
23760,5,464
23761,5,464
23762,7,594
23763,7,594
23764,7,594
23765,7,594
23766,7,594
23767,7,607
23768,7,618
23769,7,618
23770,7,715
23771,7,778
23772,7,786
23773,8,797
23774,4,152
23775,7,316
23776,7,316
23777,8,496
23778,8,495
23779,0,60
23780,0,87
23781,0,87
23782,1,383
23783,3,773
23784,0,86
23785,0,44
23786,1,216
23787,0,128
23788,0,1
23789,0,163
23790,3,312
23791,0,1
23792,0,1
23793,0,107
23794,0,148
23796,0,1
23797,0,1
23798,0,62
23799,1,237
23800,4,248
23801,0,13
23802,0,7
23803,0,1
23804,0,48
23805,4,132
23806,0,25
23807,0,25
23808,0,1
23810,0,36
23811,0,45
23812,0,1
23813,0,45
23814,0,824
23815,3,97
23816,0,28
23817,0,35
23818,0,1
23819,0,1
23820,0,1
23821,0,1
23822,0,121
23823,0,41
23824,0,4
23825,0,1
23826,0,42
23827,0,1
23828,0,284
23829,2,1173
23831,0,1
23832,0,1
23833,3,293
23834,0,1
23835,0,4
23836,1,522
23837,0,1
23838,0,1
23840,2,555
23841,0,151
23842,0,1
23843,1,409
23844,2,478
23845,0,1
23846,0,1
23847,0,7
23848,0,7
23849,0,100
23850,0,378
23851,0,1
23852,0,229
23853,0,334
23854,0,17
23855,0,229
23856,4,214
23857,1,32
23858,0,196
23859,2,361
23860,0,1
23861,0,49
23862,0,1
23863,0,15
23864,0,358
23865,0,148
23866,0,47
23867,0,27
23868,0,1
23869,0,1
23870,0,10
23871,29,1193
23872,0,758
23873,0,1
23874,2,60
23875,3,214
23876,0,149
23877,0,1
23878,0,1
23879,0,1
23881,0,39
23882,2,284
23883,0,1
23884,0,7
23885,0,98
23886,0,722
23888,0,123
23889,0,4
23890,1,113
23891,0,1
23892,2,130
23893,0,18
23894,3,184
23895,11,292
23896,0,7
23897,0,82
23898,2,303
23899,7,638
23901,0,12
23902,0,19
23903,0,1
23904,0,11
23905,0,1
23906,0,432
23907,0,1
23908,14,1399
23909,0,22
23910,0,29
23911,0,193
23912,0,44
23913,0,29
23915,0,28
23916,0,1
23917,0,31
23918,0,4127
23919,2,197
23920,0,396
23921,0,1
23922,0,1
23923,1,43
23924,0,191
23925,0,25
23926,0,12
23927,4,345
23928,14,1307
23929,0,355
23930,0,60
23931,1,374
23932,0,69
23933,2,560
23934,1,268
23935,0,1
23936,0,1
23937,0,68
23938,0,1
23939,0,1
23940,0,179
23941,0,1
23942,0,65
23943,0,1
23944,0,60
23945,0,1
23946,0,1263
23947,6,452
23948,1,210
23950,0,1
23951,0,428
23952,2,106
23953,5,205
23954,42,2996
23955,12,1081
23956,2,120
23958,0,29
23959,3,170
23960,0,988
23961,1,47
23962,0,11
23963,0,103
23964,0,16
23965,4,60
23966,0,1
23967,0,9
23968,3,304
23969,7,194
23970,2,506
23971,0,1
23972,0,12
23973,2,116
23974,0,1
23975,5,688
23976,0,437
23977,1,297
23978,0,2511
23979,8,730
23980,7,189
23981,4,275
23982,0,1
23983,9,485
23984,0,24
23985,0,1
23986,0,1
23987,4,376
23988,0,1
23989,0,1
23990,0,1
23991,0,1
23992,0,34
23993,0,200
23994,0,1
23995,0,1
23996,0,224
23997,3,87
23998,3,87
23999,15,734
24000,0,8
24001,0,1
24002,0,107
24003,0,144
24004,0,106
24005,1,168
24006,2,307
24007,4,78
24008,0,480
24009,0,1
24010,4,181
24012,1,169
24013,0,1
24014,8,392
24015,0,20
24016,0,527
24017,0,53
24018,0,294
24019,0,1650
24020,1,265
24021,0,234
24022,2,209
24023,1,103
24024,0,167
24025,0,683
24026,0,390
24027,5,413
24028,5,413
24029,6,582
24030,0,13
24031,0,1
24032,0,1
24033,5,459
24034,0,11
24035,4,296
24036,0,1
24037,0,90
24038,0,62
24039,0,1
24040,0,1
24041,2,563
24042,0,751
24043,0,17
24044,0,86
24045,0,380
24046,0,116
24047,0,4
24048,0,152
